Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
David Andersen,Virtus Bologna,8,24.4,12.6,9.0,14.8,0.17,9.2,75.6,12.2%,0.95,0.88,0.26,0.07,0.15,/profile/David-Andersen-5222/,/stats/euroleague/2003/Virtus%20Bologna,2003,euroleague,David-Andersen-5222,Virtus%20Bologna
Beno Udrih,Maccabi Tel Aviv,20,24.3,13.6,8.8,14.4,0.68,8.8,74.1,11.9%,0.95,0.67,0.35,0.32,0.22,/profile/Beno-Udrih-4676/,/stats/euroleague/2003/Maccabi%20Tel%20Aviv,2003,euroleague,Beno-Udrih-4676,Maccabi%20Tel%20Aviv
Roberts Stelmahers,Olimpija Ljubljana,20,24.2,13.9,8.3,13.7,0.75,8.6,72.4,11.9%,1.00,0.81,0.37,0.26,0.08,/profile/Roberts-Stelmahers-36379/,/stats/euroleague/2003/Olimpija%20Ljubljana,2003,euroleague,Roberts-Stelmahers-36379,Olimpija%20Ljubljana
Milan Gurovic,Malaga,16,24.1,20.2,10.9,18.1,1.79,10.2,70.1,14.5%,1.25,0.85,0.37,0.07,0.11,/profile/Milan-Gurovic-5347/,/stats/euroleague/2003/Malaga,2003,euroleague,Milan-Gurovic-5347,Malaga
Alessandro Frosini,Virtus Bologna,17,24.0,15.7,10.5,17.5,1.00,7.7,75.6,10.2%,1.10,0.93,0.32,0.07,0.17,/profile/Alessandro-Frosini-35367/,/stats/euroleague/2003/Virtus%20Bologna,2003,euroleague,Alessandro-Frosini-35367,Virtus%20Bologna
Andre Owens,Villeurbanne,20,24.0,12.5,8.2,13.7,0.40,8.3,71.6,11.6%,0.93,0.80,0.24,0.29,0.14,/profile/Andre-Owens-28814/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Andre-Owens-28814,Villeurbanne
Mindaugas Zukauskas,Siena,22,23.7,12.0,7.6,12.8,0.30,4.9,71.7,6.8%,1.33,0.86,0.20,0.24,0.20,/profile/Mindaugas-Zukauskas-35547/,/stats/euroleague/2003/Siena,2003,euroleague,Mindaugas-Zukauskas-35547,Siena
Fragiskos Alvertis,Panathinaikos,17,23.7,13.8,7.5,12.7,0.59,8.4,69.7,12.0%,1.19,0.84,0.30,0.04,0.11,/profile/Fragiskos-Alvertis-35461/,/stats/euroleague/2003/Panathinaikos,2003,euroleague,Fragiskos-Alvertis-35461,Panathinaikos
Jaka Lakovic,Panathinaikos,19,23.7,15.0,9.2,15.5,0.94,8.2,69.7,11.8%,1.15,0.72,0.29,0.31,0.24,/profile/Jaka-Lakovic-5351/,/stats/euroleague/2003/Panathinaikos,2003,euroleague,Jaka-Lakovic-5351,Panathinaikos
Haluk Yildirim,Fenerbahce,20,23.6,10.3,6.9,11.6,-0.13,5.4,69.6,7.8%,0.96,0.81,0.19,0.39,0.19,/profile/Haluk-Yildirim-36019/,/stats/euroleague/2003/Fenerbahce,2003,euroleague,Haluk-Yildirim-36019,Fenerbahce
Henrik Rodl,Alba Berlin,12,23.6,6.6,5.5,9.3,-0.59,4.8,76.1,6.4%,0.86,0.72,0.21,0.31,0.31,/profile/Henrik-Rodl-36025/,/stats/euroleague/2003/Alba%20Berlin,2003,euroleague,Henrik-Rodl-36025,Alba%20Berlin
Marino Bazdaric,Olimpija Ljubljana,18,23.6,16.3,9.1,15.4,1.15,9.0,72.4,12.4%,1.10,0.83,0.25,0.15,0.14,/profile/Marino-Bazdaric-5599/,/stats/euroleague/2003/Olimpija%20Ljubljana,2003,euroleague,Marino-Bazdaric-5599,Olimpija%20Ljubljana
Massimo Bulleri,Treviso,22,23.5,11.2,7.6,13.0,0.09,12.0,76.9,15.6%,0.91,0.74,0.25,0.16,0.19,/profile/Massimo-Bulleri-5551/,/stats/euroleague/2003/Treviso,2003,euroleague,Massimo-Bulleri-5551,Treviso
Riccardo Pittis,Treviso,22,23.5,17.3,11.5,19.6,1.67,6.2,76.9,8.1%,1.06,0.67,0.31,0.66,0.28,/profile/Riccardo-Pittis-35585/,/stats/euroleague/2003/Treviso,2003,euroleague,Riccardo-Pittis-35585,Treviso
Lucio Angulo,Real Madrid,14,23.5,15.4,9.1,15.4,0.74,7.2,73.4,9.8%,1.15,0.74,0.42,0.22,0.19,/profile/Lucio-Angulo-35526/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Lucio-Angulo-35526,Real%20Madrid
Moustapha Sonko,Malaga,15,23.5,12.4,7.4,12.6,0.27,6.4,70.1,9.2%,1.13,0.69,0.39,0.26,0.24,/profile/Moustapha-Sonko-36253/,/stats/euroleague/2003/Malaga,2003,euroleague,Moustapha-Sonko-36253,Malaga
Pero Dujmovic,Olimpija Ljubljana,20,23.4,10.7,6.8,11.5,-0.02,6.9,72.4,9.6%,1.06,0.87,0.17,0.12,0.14,/profile/Pero-Dujmovic-36997/,/stats/euroleague/2003/Olimpija%20Ljubljana,2003,euroleague,Pero-Dujmovic-36997,Olimpija%20Ljubljana
Alex Mumbru,Real Madrid,11,23.4,20.1,11.7,20.1,1.19,11.0,73.4,15.0%,1.13,0.78,0.35,0.16,0.13,/profile/Alex-Mumbru-5544/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Alex-Mumbru-5544,Real%20Madrid
Nikolaos Zisis,AEK Athens,14,23.4,5.3,3.9,6.7,-0.90,7.4,70.7,10.5%,0.77,0.92,0.25,0.15,0.17,/profile/Nikolaos-Zisis-117/,/stats/euroleague/2003/AEK%20Athens,2003,euroleague,Nikolaos-Zisis-117,AEK%20Athens
Dejan Koturovic,Virtus Bologna,18,23.2,16.6,11.8,20.3,1.21,10.4,75.6,13.7%,1.02,0.74,0.31,0.06,0.24,/profile/Dejan-Koturovic-35879/,/stats/euroleague/2003/Virtus%20Bologna,2003,euroleague,Dejan-Koturovic-35879,Virtus%20Bologna
Chris Gatling,CSKA Moscow,6,23.2,21.5,12.5,21.6,0.74,10.7,72.1,14.8%,1.20,0.76,0.54,0.09,0.12,/profile/Chris-Gatling-2533/,/stats/euroleague/2003/CSKA%20Moscow,2003,euroleague,Chris-Gatling-2533,CSKA%20Moscow
Derrick Sharp,Maccabi Tel Aviv,20,23.2,15.7,9.2,15.8,1.12,5.1,74.1,6.9%,1.47,0.89,0.21,0.26,0.12,/profile/Derrick-Sharp-5556/,/stats/euroleague/2003/Maccabi%20Tel%20Aviv,2003,euroleague,Derrick-Sharp-5556,Maccabi%20Tel%20Aviv
Alberto Herreros,Real Madrid,12,23.1,14.7,8.5,14.7,0.54,7.6,73.4,10.4%,1.21,0.87,0.44,0.12,0.13,/profile/Alberto-Herreros-35364/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Alberto-Herreros-35364,Real%20Madrid
Nenad Canak,Partizan,14,23.0,7.9,5.1,8.8,-0.47,7.9,74.0,10.6%,0.92,0.88,0.26,0.05,0.12,/profile/Nenad-Canak-36274/,/stats/euroleague/2003/Partizan,2003,euroleague,Nenad-Canak-36274,Partizan
Davor Marcelic,Villeurbanne,20,23.0,11.6,7.0,12.2,0.18,7.3,71.6,10.2%,1.09,0.89,0.22,0.19,0.13,/profile/Davor-Marcelic-35877/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Davor-Marcelic-35877,Villeurbanne
Mike Smith,Wroclaw,1,23.0,15.3,9.0,15.7,0.05,9.9,69.7,14.2%,1.11,0.81,0.40,0.00,0.00,/profile/Mike-Smith-4403/,/stats/euroleague/2003/Wroclaw,2003,euroleague,Mike-Smith-4403,Wroclaw
Lucas Victoriano,Real Madrid,13,22.9,11.7,7.8,13.7,0.14,8.4,73.4,11.5%,0.87,0.76,0.22,0.40,0.17,/profile/Lucas-Victoriano-36178/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Lucas-Victoriano-36178,Real%20Madrid
Darryl Middleton,Panathinaikos,19,22.8,16.9,9.5,16.7,1.31,7.6,69.7,10.9%,1.17,0.76,0.46,0.07,0.20,/profile/Darryl-Middleton-35426/,/stats/euroleague/2003/Panathinaikos,2003,euroleague,Darryl-Middleton-35426,Panathinaikos
Tal Burstein,Maccabi Tel Aviv,20,22.8,14.3,8.9,15.6,0.79,8.2,74.1,11.1%,1.08,0.84,0.22,0.21,0.18,/profile/Tal-Burstein-5419/,/stats/euroleague/2003/Maccabi%20Tel%20Aviv,2003,euroleague,Tal-Burstein-5419,Maccabi%20Tel%20Aviv
Quincy Lewis,Maccabi Tel Aviv,20,22.5,16.1,8.6,15.3,1.19,10.5,74.1,14.2%,1.07,0.90,0.28,0.06,0.07,/profile/Quincy-Lewis-3313/,/stats/euroleague/2003/Maccabi%20Tel%20Aviv,2003,euroleague,Quincy-Lewis-3313,Maccabi%20Tel%20Aviv
Darren McLinton,Cibona Zagreb,4,22.5,20.1,10.0,17.8,0.41,10.7,73.5,14.6%,1.19,0.84,0.14,0.16,0.09,/profile/Darren-McLinton-35868/,/stats/euroleague/2003/Cibona%20Zagreb,2003,euroleague,Darren-McLinton-35868,Cibona%20Zagreb
Nikos Hatzis,AEK Athens,14,22.4,15.0,7.6,13.5,0.66,9.2,70.7,13.0%,1.12,0.84,0.32,0.11,0.12,/profile/Nikos-Hatzis-36290/,/stats/euroleague/2003/AEK%20Athens,2003,euroleague,Nikos-Hatzis-36290,AEK%20Athens
Marcelo Nicola,Treviso,21,22.4,17.8,11.6,20.8,1.64,9.3,76.9,12.0%,1.18,0.77,0.29,0.18,0.15,/profile/Marcelo-Nicola-35531/,/stats/euroleague/2003/Treviso,2003,euroleague,Marcelo-Nicola-35531,Treviso
Lubos Barton,Fortitudo Bologna,19,22.4,18.9,11.4,20.4,1.72,7.5,74.2,10.1%,1.31,0.95,0.26,0.11,0.13,/profile/Lubos-Barton-5423/,/stats/euroleague/2003/Fortitudo%20Bologna,2003,euroleague,Lubos-Barton-5423,Fortitudo%20Bologna
Michael Hawkins,Real Madrid,6,22.3,9.6,6.2,11.0,-0.08,6.2,73.4,8.5%,0.89,0.89,0.30,0.32,0.11,/profile/Michael-Hawkins-2766/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Michael-Hawkins-2766,Real%20Madrid
Zoran Planinic,Cibona Zagreb,18,22.2,11.0,7.3,13.1,0.04,9.1,73.5,12.4%,0.86,0.69,0.36,0.31,0.23,/profile/Zoran-Planinic-3961/,/stats/euroleague/2003/Cibona%20Zagreb,2003,euroleague,Zoran-Planinic-3961,Cibona%20Zagreb
Stefano Garris,Alba Berlin,14,22.2,6.4,4.9,8.7,-0.68,5.9,76.1,7.8%,0.92,0.94,0.16,0.07,0.16,/profile/Stefano-Garris-36452/,/stats/euroleague/2003/Alba%20Berlin,2003,euroleague,Stefano-Garris-36452,Alba%20Berlin
Sacha Giffa,Villeurbanne,20,22.1,14.8,9.4,17.0,0.88,7.1,71.6,9.8%,1.13,0.77,0.35,0.19,0.23,/profile/Sacha-Giffa-37039/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Sacha-Giffa-37039,Villeurbanne
Muratcan Guler,Fenerbahce,1,22.0,18.9,9.0,16.4,0.09,7.0,69.6,10.1%,1.86,1.43,0.00,0.14,0.29,/profile/Muratcan-Guler-36254/,/stats/euroleague/2003/Fenerbahce,2003,euroleague,Muratcan-Guler-36254,Fenerbahce
Ivan Corrales,Vitoria,2,22.0,-2.9,0.0,0.0,-0.30,6.2,74.5,8.4%,0.40,0.72,0.08,0.16,0.24,/profile/Ivan-Corrales-36046/,/stats/euroleague/2003/Vitoria,2003,euroleague,Ivan-Corrales-36046,Vitoria
Davor Kus,Cibona Zagreb,20,22.0,11.2,6.5,11.7,0.09,7.2,73.5,9.8%,1.02,0.72,0.39,0.22,0.18,/profile/Davor-Kus-5392/,/stats/euroleague/2003/Cibona%20Zagreb,2003,euroleague,Davor-Kus-5392,Cibona%20Zagreb
Denis Marconato,Treviso,22,21.9,24.4,16.4,30.0,3.25,7.5,76.9,9.8%,1.37,0.73,0.36,0.05,0.16,/profile/Denis-Marconato-35434/,/stats/euroleague/2003/Treviso,2003,euroleague,Denis-Marconato-35434,Treviso
Mithat Demirel,Alba Berlin,14,21.7,8.2,5.4,9.9,-0.40,7.6,76.1,10.0%,0.89,0.79,0.28,0.29,0.19,/profile/Mithat-Demirel-36251/,/stats/euroleague/2003/Alba%20Berlin,2003,euroleague,Mithat-Demirel-36251,Alba%20Berlin
Jerod Ward,Cibona Zagreb,3,21.7,23.8,12.0,22.2,0.42,11.6,73.5,15.8%,1.35,1.06,0.20,0.03,0.09,/profile/Jerod-Ward-36088/,/stats/euroleague/2003/Cibona%20Zagreb,2003,euroleague,Jerod-Ward-36088,Cibona%20Zagreb
Darius Songaila,CSKA Moscow,18,21.6,19.2,11.2,20.8,1.62,11.2,72.1,15.6%,1.14,0.90,0.29,0.10,0.13,/profile/Darius-Songaila-4435/,/stats/euroleague/2003/CSKA%20Moscow,2003,euroleague,Darius-Songaila-4435,CSKA%20Moscow
Alfonso Reyes,Real Madrid,9,21.6,7.4,5.2,9.7,-0.33,6.0,73.4,8.1%,0.97,0.84,0.24,0.09,0.24,/profile/Alfonso-Reyes-35371/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Alfonso-Reyes-35371,Real%20Madrid
Jose Calderon,Vitoria,17,21.5,14.3,8.1,15.0,0.63,6.6,74.5,8.9%,1.13,0.80,0.28,0.20,0.21,/profile/Jose-Calderon-5125/,/stats/euroleague/2003/Vitoria,2003,euroleague,Jose-Calderon-5125,Vitoria
Vladimir Boisa,Olimpija Ljubljana,20,21.4,13.8,7.8,14.6,0.64,7.6,72.4,10.5%,1.12,0.87,0.41,0.11,0.17,/profile/Vladimir-Boisa-5910/,/stats/euroleague/2003/Olimpija%20Ljubljana,2003,euroleague,Vladimir-Boisa-5910,Olimpija%20Ljubljana
Gianmarco Pozzecco,Fortitudo Bologna,16,21.3,13.4,9.0,16.9,0.43,11.2,74.2,15.1%,0.81,0.56,0.32,0.41,0.32,/profile/Gianmarco-Pozzecco-35980/,/stats/euroleague/2003/Fortitudo%20Bologna,2003,euroleague,Gianmarco-Pozzecco-35980,Fortitudo%20Bologna
Goran Jurak,Olimpija Ljubljana,20,21.3,17.1,9.4,17.6,1.33,10.7,72.4,14.8%,1.02,0.73,0.49,0.09,0.24,/profile/Goran-Jurak-35959/,/stats/euroleague/2003/Olimpija%20Ljubljana,2003,euroleague,Goran-Jurak-35959,Olimpija%20Ljubljana
Vlado Scepanovic,Fortitudo Bologna,15,21.2,9.8,5.5,10.3,-0.16,6.6,74.2,8.9%,1.11,0.74,0.35,0.16,0.25,/profile/Vlado-Scepanovic-36527/,/stats/euroleague/2003/Fortitudo%20Bologna,2003,euroleague,Vlado-Scepanovic-36527,Fortitudo%20Bologna
Charles Kornegay,Malaga,20,21.1,15.2,9.2,17.5,0.91,6.2,70.1,8.8%,1.02,0.75,0.36,0.12,0.23,/profile/Charles-Kornegay-35798/,/stats/euroleague/2003/Malaga,2003,euroleague,Charles-Kornegay-35798,Malaga
Rodney Buford,Panathinaikos,16,20.9,15.2,8.1,15.5,0.73,9.0,69.7,12.9%,1.03,0.94,0.06,0.14,0.12,/profile/Rodney-Buford-1864/,/stats/euroleague/2003/Panathinaikos,2003,euroleague,Rodney-Buford-1864,Panathinaikos
Roberto Duenas,Barcelona,22,20.8,15.9,10.0,19.3,1.16,7.0,71.5,9.8%,1.09,0.74,0.39,0.07,0.22,/profile/Roberto-Duenas-35590/,/stats/euroleague/2003/Barcelona,2003,euroleague,Roberto-Duenas-35590,Barcelona
Ruslan Avleev,Virtus Bologna,17,20.6,11.3,7.6,14.8,0.09,5.7,75.6,7.6%,0.91,0.69,0.38,0.13,0.26,/profile/Ruslan-Avleev-36394/,/stats/euroleague/2003/Virtus%20Bologna,2003,euroleague,Ruslan-Avleev-36394,Virtus%20Bologna
Slaven Rimac,Cibona Zagreb,19,20.6,14.4,7.5,14.6,0.70,8.9,73.5,12.2%,1.11,0.92,0.22,0.14,0.15,/profile/Slaven-Rimac-36442/,/stats/euroleague/2003/Cibona%20Zagreb,2003,euroleague,Slaven-Rimac-36442,Cibona%20Zagreb
Dante Calabria,Treviso,11,20.5,9.3,6.0,11.7,-0.18,6.0,76.9,7.8%,0.95,0.86,0.21,0.26,0.15,/profile/Dante-Calabria-35863/,/stats/euroleague/2003/Treviso,2003,euroleague,Dante-Calabria-35863,Treviso
Alain Digbeu,Real Madrid,14,20.5,14.2,7.4,14.4,0.48,6.2,73.4,8.4%,1.18,0.86,0.34,0.17,0.17,/profile/Alain-Digbeu-35361/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Alain-Digbeu-35361,Real%20Madrid
Alexey Savrasenko,Olympiakos,4,20.5,17.1,9.8,19.0,0.25,4.7,70.9,6.6%,1.22,0.85,0.37,0.05,0.05,/profile/Alexey-Savrasenko-5123/,/stats/euroleague/2003/Olympiakos,2003,euroleague,Alexey-Savrasenko-5123,Olympiakos
Jasmin Hukic,Olimpija Ljubljana,20,20.5,16.8,8.4,16.4,1.21,7.9,72.4,10.9%,1.21,0.99,0.20,0.11,0.11,/profile/Jasmin-Hukic-36071/,/stats/euroleague/2003/Olimpija%20Ljubljana,2003,euroleague,Jasmin-Hukic-36071,Olimpija%20Ljubljana
Thierry Gadou,Villeurbanne,9,20.4,7.7,4.9,9.6,-0.29,8.0,71.6,11.1%,0.89,0.71,0.38,0.14,0.28,/profile/Thierry-Gadou-36481/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Thierry-Gadou-36481,Villeurbanne
Roger Esteller,Malaga,11,20.4,12.4,6.6,13.0,0.18,7.2,70.1,10.3%,1.07,0.93,0.31,0.16,0.18,/profile/Roger-Esteller-36383/,/stats/euroleague/2003/Malaga,2003,euroleague,Roger-Esteller-36383,Malaga
Rashard Griffith,Vitoria,13,20.2,17.2,10.1,20.0,0.83,6.2,74.5,8.4%,1.15,0.70,0.46,0.14,0.17,/profile/Rashard-Griffith-35584/,/stats/euroleague/2003/Vitoria,2003,euroleague,Rashard-Griffith-35584,Vitoria
Randy Holcomb,Wroclaw,7,20.1,12.0,6.9,13.6,0.08,10.1,69.7,14.5%,0.89,0.62,0.54,0.06,0.23,/profile/Randy-Holcomb-34204/,/stats/euroleague/2003/Wroclaw,2003,euroleague,Randy-Holcomb-34204,Wroclaw
Harold Mrazek,Villeurbanne,17,20.1,13.6,7.1,14.0,0.47,5.6,71.6,7.9%,1.28,0.70,0.24,0.18,0.22,/profile/Harold-Mrazek-36023/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Harold-Mrazek-36023,Villeurbanne
Sergi Vidal,Vitoria,17,20.1,12.7,6.9,13.8,0.33,5.3,74.5,7.1%,1.07,0.75,0.42,0.19,0.18,/profile/Sergi-Vidal-5548/,/stats/euroleague/2003/Vitoria,2003,euroleague,Sergi-Vidal-5548,Vitoria
Hakki Harun Erdenay,Fenerbahce,19,20.1,18.8,8.2,16.2,1.51,8.8,69.6,12.7%,1.20,0.91,0.24,0.17,0.11,/profile/Hakki-Harun-Erdenay-36018/,/stats/euroleague/2003/Fenerbahce,2003,euroleague,Hakki-Harun-Erdenay-36018,Fenerbahce
Vassil Evtimov,Villeurbanne,20,20.1,21.7,12.6,25.1,2.17,8.7,71.6,12.1%,1.07,0.77,0.37,0.14,0.18,/profile/Vassil-Evtimov-36508/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Vassil-Evtimov-36508,Villeurbanne
Thierry Gadou,Vitoria,6,20.0,8.6,5.8,11.7,-0.14,6.3,74.5,8.4%,0.87,0.61,0.29,0.13,0.34,/profile/Thierry-Gadou-36481/,/stats/euroleague/2003/Vitoria,2003,euroleague,Thierry-Gadou-36481,Vitoria
Jurica Golemac,Anadolu Efes,16,19.7,14.6,8.5,17.3,0.60,7.8,72.2,10.8%,0.94,0.75,0.22,0.26,0.23,/profile/Jurica-Golemac-5578/,/stats/euroleague/2003/Anadolu%20Efes,2003,euroleague,Jurica-Golemac-5578,Anadolu%20Efes
Robert Gulyas,Villeurbanne,18,19.7,20.9,11.4,23.3,1.77,8.5,71.6,11.8%,1.24,0.82,0.35,0.07,0.12,/profile/Robert-Gulyas-37022/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Robert-Gulyas-37022,Villeurbanne
Mladen Sekularac,Virtus Bologna,17,19.6,12.4,6.9,14.1,0.26,6.4,75.6,8.5%,1.07,0.80,0.34,0.13,0.15,/profile/Mladen-Sekularac-36957/,/stats/euroleague/2003/Virtus%20Bologna,2003,euroleague,Mladen-Sekularac-36957,Virtus%20Bologna
Yann Bonato,Villeurbanne,14,19.6,6.4,3.9,7.9,-0.60,7.2,71.6,10.0%,0.88,0.65,0.40,0.17,0.34,/profile/Yann-Bonato-36540/,/stats/euroleague/2003/Villeurbanne,2003,euroleague,Yann-Bonato-36540,Villeurbanne
Sasha Pavlovic,Buducnost,13,19.6,15.8,7.2,14.7,0.63,8.9,76.0,11.7%,1.09,0.94,0.22,0.11,0.11,/profile/Sasha-Pavlovic-3894/,/stats/euroleague/2003/Buducnost,2003,euroleague,Sasha-Pavlovic-3894,Buducnost
Matjaz Smodis,Virtus Bologna,11,19.5,17.6,9.2,18.8,0.72,9.1,75.6,12.0%,1.08,0.81,0.34,0.08,0.20,/profile/Matjaz-Smodis-5114/,/stats/euroleague/2003/Virtus%20Bologna,2003,euroleague,Matjaz-Smodis-5114,Virtus%20Bologna
Lewis Sims,Vitoria,6,19.5,14.0,7.8,16.1,0.18,7.4,74.5,9.9%,1.08,0.77,0.43,0.09,0.14,/profile/Lewis-Sims-36164/,/stats/euroleague/2003/Vitoria,2003,euroleague,Lewis-Sims-36164,Vitoria
Eduardo Hernandez-Sonseca,Real Madrid,14,19.4,20.1,11.4,23.4,1.25,6.7,73.4,9.1%,1.17,0.73,0.31,0.04,0.21,/profile/Eduardo-Hernandez-Sonseca-113/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Eduardo-Hernandez-Sonseca-113,Real%20Madrid
Stephane Risacher,Malaga,20,19.3,16.1,8.0,16.6,1.01,8.0,70.1,11.5%,1.11,0.86,0.25,0.11,0.15,/profile/Stephane-Risacher-35610/,/stats/euroleague/2003/Malaga,2003,euroleague,Stephane-Risacher-35610,Malaga
Berni Rodriguez,Malaga,16,19.2,10.4,5.9,12.4,-0.07,6.3,70.1,8.9%,0.94,0.80,0.20,0.29,0.25,/profile/Berni-Rodriguez-35766/,/stats/euroleague/2003/Malaga,2003,euroleague,Berni-Rodriguez-35766,Malaga
Emilio Kovacic,Fortitudo Bologna,17,19.2,17.0,9.1,19.0,1.00,8.4,74.2,11.4%,1.09,0.88,0.38,0.07,0.13,/profile/Emilio-Kovacic-35451/,/stats/euroleague/2003/Fortitudo%20Bologna,2003,euroleague,Emilio-Kovacic-35451,Fortitudo%20Bologna
Alper Yilmaz,Anadolu Efes,19,19.2,11.6,6.5,13.5,0.14,4.4,72.2,6.1%,0.84,0.74,0.14,0.39,0.25,/profile/Alper-Yilmaz-35713/,/stats/euroleague/2003/Anadolu%20Efes,2003,euroleague,Alper-Yilmaz-35713,Anadolu%20Efes
Viktor Khryapa,CSKA Moscow,22,19.0,16.8,10.2,21.5,1.26,4.5,72.1,6.2%,1.05,0.75,0.24,0.25,0.23,/profile/Viktor-Khryapa-3143/,/stats/euroleague/2003/CSKA%20Moscow,2003,euroleague,Viktor-Khryapa-3143,CSKA%20Moscow
Acie Earl,Wroclaw,3,19.0,4.4,4.7,9.8,-0.18,7.7,69.7,11.1%,0.73,0.65,0.26,0.04,0.34,/profile/Acie-Earl-2309/,/stats/euroleague/2003/Wroclaw,2003,euroleague,Acie-Earl-2309,Wroclaw
Gavrilo Pajovic,Buducnost,11,18.9,8.2,4.8,10.2,-0.27,4.4,76.0,5.8%,1.05,0.83,0.14,0.31,0.19,/profile/Gavrilo-Pajovic-36748/,/stats/euroleague/2003/Buducnost,2003,euroleague,Gavrilo-Pajovic-36748,Buducnost
Blagota Sekulic,Partizan,14,18.8,12.5,6.7,14.3,0.21,4.6,74.0,6.2%,1.03,0.88,0.39,0.06,0.20,/profile/Blagota-Sekulic-35394/,/stats/euroleague/2003/Partizan,2003,euroleague,Blagota-Sekulic-35394,Partizan
Ivan Koljevic,Buducnost,14,18.7,15.0,6.6,14.0,0.54,7.2,76.0,9.5%,1.24,0.95,0.38,0.17,0.14,/profile/Ivan-Koljevic-38/,/stats/euroleague/2003/Buducnost,2003,euroleague,Ivan-Koljevic-38,Buducnost
Christos Harissis,Olympiakos,20,18.7,14.4,6.9,14.8,0.66,6.9,70.9,9.8%,1.13,0.90,0.20,0.20,0.14,/profile/Christos-Harissis-35807/,/stats/euroleague/2003/Olympiakos,2003,euroleague,Christos-Harissis-35807,Olympiakos
John Celestand,Alba Berlin,7,18.6,8.0,4.3,9.2,-0.18,9.2,76.1,12.1%,0.81,0.79,0.19,0.20,0.23,/profile/John-Celestand-1966/,/stats/euroleague/2003/Alba%20Berlin,2003,euroleague,John-Celestand-1966,Alba%20Berlin
Marijan Mance,Cibona Zagreb,20,18.6,13.5,6.5,14.0,0.50,6.3,73.5,8.5%,1.06,0.81,0.21,0.15,0.16,/profile/Marijan-Mance-36208/,/stats/euroleague/2003/Cibona%20Zagreb,2003,euroleague,Marijan-Mance-36208,Cibona%20Zagreb
Carlos Cabezas,Malaga,19,18.5,6.0,3.4,7.4,-0.85,5.6,70.1,8.0%,0.83,0.78,0.29,0.20,0.24,/profile/Carlos-Cabezas-5357/,/stats/euroleague/2003/Malaga,2003,euroleague,Carlos-Cabezas-5357,Malaga
Veljko Mrsic,Olympiakos,2,18.5,3.0,0.5,1.1,-0.14,9.4,70.9,13.2%,0.64,0.80,0.43,0.05,0.00,/profile/Veljko-Mrsic-36513/,/stats/euroleague/2003/Olympiakos,2003,euroleague,Veljko-Mrsic-36513,Olympiakos
Chris Carrawell,Zalgiris,6,18.5,9.0,4.0,8.6,-0.10,5.8,73.0,7.9%,0.95,0.98,0.43,0.09,0.06,/profile/Chris-Carrawell-35799/,/stats/euroleague/2003/Zalgiris,2003,euroleague,Chris-Carrawell-35799,Zalgiris
Vidas Ginevicius,Zalgiris,13,18.0,13.2,5.7,12.6,0.28,5.6,73.0,7.6%,1.13,0.72,0.43,0.15,0.17,/profile/Vidas-Ginevicius-35639/,/stats/euroleague/2003/Zalgiris,2003,euroleague,Vidas-Ginevicius-35639,Zalgiris
Dragan Tarlac,Real Madrid,10,18.0,15.1,8.1,18.0,0.38,6.8,73.4,9.3%,1.01,0.69,0.35,0.06,0.26,/profile/Dragan-Tarlac-4540/,/stats/euroleague/2003/Real%20Madrid,2003,euroleague,Dragan-Tarlac-4540,Real%20Madrid
Serkan Erdogan,Fenerbahce,20,17.9,12.0,5.0,11.1,0.22,5.6,69.6,8.1%,1.16,0.90,0.25,0.15,0.14,/profile/Serkan-Erdogan-5570/,/stats/euroleague/2003/Fenerbahce,2003,euroleague,Serkan-Erdogan-5570,Fenerbahce
German Scarone,Virtus Bologna,16,17.9,11.8,5.9,13.3,0.14,7.7,75.6,10.1%,1.00,0.72,0.34,0.07,0.20,/profile/German-Scarone-35975/,/stats/euroleague/2003/Virtus%20Bologna,2003,euroleague,German-Scarone-35975,Virtus%20Bologna
Aleksandar Smiljanic,Buducnost,13,17.8,13.5,5.9,13.3,0.31,7.4,76.0,9.8%,1.08,0.77,0.40,0.13,0.21,/profile/Aleksandar-Smiljanic-35690/,/stats/euroleague/2003/Buducnost,2003,euroleague,Aleksandar-Smiljanic-35690,Buducnost
